Selected features | Theta
'go'	-0.865756034007
'until'	0.00156161921841
'point'	-0.101301184077
'crazy'	-0.0437387462008
'available'	-0.5744649234
'only'	-0.877595002099
'in'	-2.02332780002
'bugis'	-0.441021951512
'n'	-0.56972254931
'great'	-1.58549597289
'world'	-0.382785507097
'la'	-0.605910849761
'e'	-1.0235825386
'buffet'	-0.0568115203675
'cine'	-0.0207651905008
'there'	-1.25774373951
'got'	-1.97651908585
'wat'	-1.88385876095
'ok'	-4.47807039562
'lar'	-1.2463679864
'joking'	-0.179083054215
'wif'	-0.398672468426
'u'	-1.6735689103
'oni'	-0.0543564749628
'free'	1.88342644112
'entry'	0.177111215194
'2'	1.05981047131
'a'	0.0668898564684
'wkly'	0.205494486579
'comp'	0.0244389849576
'to'	0.359154680672
'win'	1.19846517374
'fa'	0.0232019260719
'cup'	-0.00291664242842
'final'	0.202902839387
'tkts'	0.0878695432381
'21st'	0.0102541065885
'may'	-0.595799455957
'2005'	0.116672025763
'text'	3.20089433387
'87121'	0.012410209559
'receive'	0.659729062751
'question'	-0.562549814113
'std'	0.874995831152
'txt'	3.39105717927
'rate'	1.19131817547
't'	-0.8075192417
'c'	0.787364294133
's'	-1.93042881575
'apply'	0.472925438084
'08452810075over18'	0.011600963036
'dun'	-0.753847258216
'say'	-1.99244137093
'so'	-1.48278299147
'early'	-0.155290099366
'already'	-1.17853346749
'then'	-2.907649198
'nah'	-0.811659585407
'i'	-2.85404606745
'don'	-0.965604632351
'think'	-0.204143421918
'he'	-2.87819630631
'goes'	-0.135935209848
'usf'	-0.136000459059
'lives'	-0.115564717087
'around'	0.755841337875
'here'	-0.806361909977
'though'	0.512767562686
'freemsg'	1.70012010759
'hey'	-1.68848203371
'darling'	1.79202141781
'it'	-1.81587745871
'been'	-0.658940004102
'3'	-0.377764873701
'week'	0.111308250893
'now'	0.105122108217
'and'	0.127787109583
'no'	-1.51810694558
'word'	1.18818664182
'back'	0.515924942222
'd'	-0.186730913009
'like'	-0.370682699585
'some'	-1.31927672466
'fun'	0.219273913334
'you'	-1.46641328944
'up'	-1.01491092051
'for'	-0.106358218848
'still'	-1.6719585612
'tb'	0.825165189725
'xxx'	2.17553863229
'send'	0.783268784322
'â£1'	1.87955694054
'50'	1.19765024795
'rcv'	1.13384009428
'even'	-0.0932822949149
'my'	-3.03827951886
'brother'	-1.00625993951
'is'	-0.786624606766
'not'	-0.531408581298
'speak'	-0.45704360578
'with'	0.530820621226
'me'	-2.73945195748
'they'	0.563075534848
'treat'	-0.248048239317
'as'	0.836455555191
'per'	0.620960341525
'your'	-0.385695218766
'request'	0.272270468591
'melle'	-0.195425218907
'oru'	-0.0977126094535
'minnaminunginte'	-0.0977126094535
'nurungu'	-0.0977126094535
'vettam'	-0.0977126094535
'has'	-0.489867231633
'set'	0.129642918097
'callertune'	-0.365137057755
'all'	-0.0191420484569
'callers'	-0.182568528878
'press'	-0.70308243382
'9'	-0.820286458281
'copy'	-0.183063907109
'friends'	-0.559370298423
'winner'	0.502684184771
'valued'	0.3366097189
'network'	0.642657599372
'customer'	0.574275947658
'have'	-0.670305611245
'selected'	0.0907397361112
'â£900'	0.0395079852428
'prize'	1.46587249117
'reward'	0.0693879788001
'claim'	1.6322317777
'call'	1.61085879862
'code'	0.591897508231
'valid'	0.361846776638
'12'	-0.0635722717145
'hours'	-0.414152083842
'had'	-1.02702579985
'mobile'	1.87103315774
'11'	0.12142464274
'months'	-0.186084240189
'or'	0.534035012986
'more'	0.391488160883
